,Word,Start,End,Length,UtteranceName,Speaker,Filename,Global_start,Global_end
0,métronome,2.79,3.71,0.9199999999999999,114_Parent_CA-LJ-MJ,Parent,CA-LJ-MJ,1079.79,1080.71
0,Le,2.71,2.79,0.08000000000000007,114_Parent_CA-LJ-MJ,Parent,CA-LJ-MJ,1079.71,1079.79
0,plus,2.33,2.59,0.2599999999999998,114_Parent_CA-LJ-MJ,Parent,CA-LJ-MJ,1079.33,1079.59
0,sais,2.15,2.33,0.18000000000000016,114_Parent_CA-LJ-MJ,Parent,CA-LJ-MJ,1079.15,1079.33
0,je,1.98,2.15,0.16999999999999993,114_Parent_CA-LJ-MJ,Parent,CA-LJ-MJ,1078.98,1079.15
0,ne,1.89,1.98,0.09000000000000008,114_Parent_CA-LJ-MJ,Parent,CA-LJ-MJ,1078.89,1078.98
0,je,1.75,1.89,0.1399999999999999,114_Parent_CA-LJ-MJ,Parent,CA-LJ-MJ,1078.75,1078.89
0,Tiens,1.25,1.75,0.5,114_Parent_CA-LJ-MJ,Parent,CA-LJ-MJ,1078.25,1078.75
0,Heum,0.3,1.25,0.95,114_Parent_CA-LJ-MJ,Parent,CA-LJ-MJ,1077.3,1078.25
0,Quoi,0.71,0.91,0.20000000000000007,114_Parent_CA-FB-MG,Parent,CA-FB-MG,746.71,746.91
0,multicolor,22.46,22.89,0.4299999999999997,114_Parent_CA-BO-IO,Parent,CA-BO-IO,1132.46,1132.89
0,becomes,18.29,18.55,0.26000000000000156,114_Parent_CA-BO-IO,Parent,CA-BO-IO,1128.29,1128.55
0,then,18.13,18.29,0.16000000000000014,114_Parent_CA-BO-IO,Parent,CA-BO-IO,1128.13,1128.29
0,and,16.84,18.13,1.2899999999999991,114_Parent_CA-BO-IO,Parent,CA-BO-IO,1126.84,1128.13
0,brown,16.39,16.84,0.4499999999999993,114_Parent_CA-BO-IO,Parent,CA-BO-IO,1126.39,1126.84
0,like,16.22,16.39,0.1700000000000017,114_Parent_CA-BO-IO,Parent,CA-BO-IO,1126.22,1126.39
0,off,15.88,16.12,0.2400000000000002,114_Parent_CA-BO-IO,Parent,CA-BO-IO,1125.88,1126.12
0,starts,15.49,15.88,0.39000000000000057,114_Parent_CA-BO-IO,Parent,CA-BO-IO,1125.49,1125.88
0,what,15.32,15.49,0.16999999999999993,114_Parent_CA-BO-IO,Parent,CA-BO-IO,1125.32,1125.49
0,what,13.92,14.07,0.15000000000000036,114_Parent_CA-BO-IO,Parent,CA-BO-IO,1123.92,1124.07
0,mo-,13.66,13.85,0.1899999999999995,114_Parent_CA-BO-IO,Parent,CA-BO-IO,1123.66,1123.85
0,what's,13.34,13.59,0.25,114_Parent_CA-BO-IO,Parent,CA-BO-IO,1123.34,1123.59
0,uh,13.28,13.34,0.0600000000000005,114_Parent_CA-BO-IO,Parent,CA-BO-IO,1123.28,1123.34
0,say,12.7,13.28,0.5800000000000001,114_Parent_CA-BO-IO,Parent,CA-BO-IO,1122.7,1123.28
0,would,12.5,12.7,0.1999999999999993,114_Parent_CA-BO-IO,Parent,CA-BO-IO,1122.5,1122.7
0,you,12.41,12.5,0.08999999999999986,114_Parent_CA-BO-IO,Parent,CA-BO-IO,1122.41,1122.5
0,like,11.79,11.98,0.19000000000000128,114_Parent_CA-BO-IO,Parent,CA-BO-IO,1121.79,1121.98
0,caterpillar,11.23,11.79,0.5599999999999987,114_Parent_CA-BO-IO,Parent,CA-BO-IO,1121.23,1121.79
0,a,11.0,11.23,0.23000000000000043,114_Parent_CA-BO-IO,Parent,CA-BO-IO,1121.0,1121.23
0,think,10.78,11.0,0.22000000000000064,114_Parent_CA-BO-IO,Parent,CA-BO-IO,1120.78,1121.0
0,I,10.54,10.78,0.2400000000000002,114_Parent_CA-BO-IO,Parent,CA-BO-IO,1120.54,1120.78
0,like,10.43,10.54,0.10999999999999943,114_Parent_CA-BO-IO,Parent,CA-BO-IO,1120.43,1120.54
0,So,10.29,10.43,0.14000000000000057,114_Parent_CA-BO-IO,Parent,CA-BO-IO,1120.29,1120.43
0,said,9.37,9.45,0.08000000000000007,114_Parent_CA-BO-IO,Parent,CA-BO-IO,1119.37,1119.45
0,You,9.34,9.37,0.02999999999999936,114_Parent_CA-BO-IO,Parent,CA-BO-IO,1119.34,1119.37
0,again,8.72,9.05,0.33000000000000007,114_Parent_CA-BO-IO,Parent,CA-BO-IO,1118.72,1119.05
0,say,8.53,8.72,0.19000000000000128,114_Parent_CA-BO-IO,Parent,CA-BO-IO,1118.53,1118.72
0,you,8.39,8.42,0.02999999999999936,114_Parent_CA-BO-IO,Parent,CA-BO-IO,1118.39,1118.42
0,did,8.07,8.31,0.2400000000000002,114_Parent_CA-BO-IO,Parent,CA-BO-IO,1118.07,1118.31
0,what,7.605,7.94,0.33499999999999996,114_Parent_CA-BO-IO,Parent,CA-BO-IO,1117.605,1117.94
0,you,7.37,7.605,0.23500000000000032,114_Parent_CA-BO-IO,Parent,CA-BO-IO,1117.37,1117.605
0,did,7.24,7.37,0.1299999999999999,114_Parent_CA-BO-IO,Parent,CA-BO-IO,1117.24,1117.37
0,what,6.97,7.24,0.27000000000000046,114_Parent_CA-BO-IO,Parent,CA-BO-IO,1116.97,1117.24
0,yeah,6.905,6.97,0.0649999999999995,114_Parent_CA-BO-IO,Parent,CA-BO-IO,1116.905,1116.97
0,So,6.81,6.905,0.09500000000000064,114_Parent_CA-BO-IO,Parent,CA-BO-IO,1116.81,1116.905
0,Okay,6.56,6.81,0.25,114_Parent_CA-BO-IO,Parent,CA-BO-IO,1116.56,1116.81
0,guess,6.37,6.56,0.1899999999999995,114_Parent_CA-BO-IO,Parent,CA-BO-IO,1116.37,1116.56
0,to,6.13,6.37,0.2400000000000002,114_Parent_CA-BO-IO,Parent,CA-BO-IO,1116.13,1116.37
0,word,5.95,6.13,0.17999999999999972,114_Parent_CA-BO-IO,Parent,CA-BO-IO,1115.95,1116.13
0,difficult,5.55,5.95,0.40000000000000036,114_Parent_CA-BO-IO,Parent,CA-BO-IO,1115.55,1115.95
0,a,5.27,5.55,0.28000000000000025,114_Parent_CA-BO-IO,Parent,CA-BO-IO,1115.27,1115.55
0,so,5.09,5.27,0.17999999999999972,114_Parent_CA-BO-IO,Parent,CA-BO-IO,1115.09,1115.27
0,wha-,4.33,5.09,0.7599999999999998,114_Parent_CA-BO-IO,Parent,CA-BO-IO,1114.33,1115.09
0,so,4.19,4.33,0.13999999999999968,114_Parent_CA-BO-IO,Parent,CA-BO-IO,1114.19,1114.33
0,yeah,2.29,2.46,0.16999999999999993,114_Parent_CA-BO-IO,Parent,CA-BO-IO,1112.29,1112.46
0,wa-,2.01,2.29,0.28000000000000025,114_Parent_CA-BO-IO,Parent,CA-BO-IO,1112.01,1112.29
0,what,1.34,1.56,0.21999999999999997,114_Parent_CA-BO-IO,Parent,CA-BO-IO,1111.34,1111.56
0,and,0.53,1.34,0.81,114_Parent_CA-BO-IO,Parent,CA-BO-IO,1110.53,1111.34
0,Uh,0.5,0.53,0.030000000000000027,114_Parent_CA-BO-IO,Parent,CA-BO-IO,1110.5,1110.53
0,sport,1.15,1.64,0.49,114_Child_CA-LD-GD,Child,CA-LD-GD,1147.15,1147.64
0,Un,0.27,0.46,0.19,114_Child_CA-LD-GD,Child,CA-LD-GD,1146.27,1146.46
0,petit,0.35,0.71,0.36,114_Child_CA-JL-JT,Child,CA-JL-JT,135.35,135.71
0,C'est,0.03,0.26,0.23,114_Child_CA-JL-JT,Child,CA-JL-JT,135.03,135.26
0,poisson,2.31,2.84,0.5299999999999998,114_Child_CA-AN-ZN,Child,CA-AN-ZN,233.31,233.84
0,de,2.26,2.31,0.050000000000000266,114_Child_CA-AN-ZN,Child,CA-AN-ZN,233.26,233.31
0,spéciale,1.58,2.19,0.6099999999999999,114_Child_CA-AN-ZN,Child,CA-AN-ZN,232.58,233.19
0,sorte,1.09,1.58,0.49,114_Child_CA-AN-ZN,Child,CA-AN-ZN,232.09,232.58
0,une,0.93,1.09,0.16000000000000003,114_Child_CA-AN-ZN,Child,CA-AN-ZN,231.93,232.09
0,mais,0.78,0.93,0.15000000000000002,114_Child_CA-AN-ZN,Child,CA-AN-ZN,231.78,231.93
0,Oui,0.39,0.71,0.31999999999999995,114_Child_CA-AN-ZN,Child,CA-AN-ZN,231.39,231.71
0,place,3.36,3.73,0.3700000000000001,114_Adult2_AA-ML-MP,Adult2,AA-ML-MP,402.36,402.73
0,sa,3.24,3.36,0.11999999999999966,114_Adult2_AA-ML-MP,Adult2,AA-ML-MP,402.24,402.36
0,vraiment,2.92,3.24,0.3200000000000003,114_Adult2_AA-ML-MP,Adult2,AA-ML-MP,401.92,402.24
0,pas,2.81,2.92,0.10999999999999988,114_Adult2_AA-ML-MP,Adult2,AA-ML-MP,401.81,401.92
0,C'est,2.69,2.81,0.1200000000000001,114_Adult2_AA-ML-MP,Adult2,AA-ML-MP,401.69,401.81
0,maison,1.89,2.18,0.29000000000000026,114_Adult2_AA-ML-MP,Adult2,AA-ML-MP,400.89,401.18
0,une,1.79,1.89,0.09999999999999987,114_Adult2_AA-ML-MP,Adult2,AA-ML-MP,400.79,400.89
0,dans,1.57,1.79,0.21999999999999997,114_Adult2_AA-ML-MP,Adult2,AA-ML-MP,400.57,400.79
0,trouver,1.19,1.57,0.3800000000000001,114_Adult2_AA-ML-MP,Adult2,AA-ML-MP,400.19,400.57
0,le,1.04,1.19,0.1499999999999999,114_Adult2_AA-ML-MP,Adult2,AA-ML-MP,400.04,400.19
0,peut,0.78,0.87,0.08999999999999997,114_Adult2_AA-ML-MP,Adult2,AA-ML-MP,399.78,399.87
0,On,0.46,0.78,0.32,114_Adult2_AA-ML-MP,Adult2,AA-ML-MP,399.46,399.78
0,pattes,0.89,1.15,0.2599999999999999,114_Adult2_AA-MG-CH,Adult2,AA-MG-CH,393.89,394.15
0,des,0.76,0.89,0.13,114_Adult2_AA-MG-CH,Adult2,AA-MG-CH,393.76,393.89
0,a,0.71,0.76,0.050000000000000044,114_Adult2_AA-MG-CH,Adult2,AA-MG-CH,393.71,393.76
0,qu'il,0.55,0.71,0.15999999999999992,114_Adult2_AA-MG-CH,Adult2,AA-MG-CH,393.55,393.71
0,ce,0.52,0.55,0.030000000000000027,114_Adult2_AA-MG-CH,Adult2,AA-MG-CH,393.52,393.55
0,Est,0.39,0.52,0.13,114_Adult2_AA-MG-CH,Adult2,AA-MG-CH,393.39,393.52
0,vas-y,9.61,9.88,0.27000000000000135,114_Adult2_AA-JL-AZ,Adult2,AA-JL-AZ,654.61,654.88
0,Euh,3.14,3.28,0.13999999999999968,114_Adult2_AA-JL-AZ,Adult2,AA-JL-AZ,648.14,648.28
0,like,0.71,1.01,0.30000000000000004,114_Adult2_AA-BO-CM,Adult2,AA-BO-CM,1301.71,1302.01
0,the,0.64,0.71,0.06999999999999995,114_Adult2_AA-BO-CM,Adult2,AA-BO-CM,1301.64,1301.71
0,In,0.34,0.64,0.3,114_Adult2_AA-BO-CM,Adult2,AA-BO-CM,1301.34,1301.64
0,euh,9.95,10.0,0.05000000000000071,114_Adult2_AA-AN-DL,Adult2,AA-AN-DL,51.95,52.0
0,m'interroges,9.29,9.95,0.6600000000000001,114_Adult2_AA-AN-DL,Adult2,AA-AN-DL,51.29,51.95
0,tu,9.09,9.29,0.1999999999999993,114_Adult2_AA-AN-DL,Adult2,AA-AN-DL,51.09,51.29
0,comment,7.09,7.61,0.5200000000000005,114_Adult2_AA-AN-DL,Adult2,AA-AN-DL,49.09,49.61
0,verrai,6.18,6.4,0.22000000000000064,114_Adult2_AA-AN-DL,Adult2,AA-AN-DL,48.18,48.4
0,je,3.89,4.17,0.2799999999999998,114_Adult2_AA-AN-DL,Adult2,AA-AN-DL,45.89,46.17
0,ça,3.72,3.89,0.16999999999999993,114_Adult2_AA-AN-DL,Adult2,AA-AN-DL,45.72,45.89
0,comme,2.31,3.6,1.29,114_Adult2_AA-AN-DL,Adult2,AA-AN-DL,44.31,45.6
0,commence,1.66,2.04,0.3800000000000001,114_Adult2_AA-AN-DL,Adult2,AA-AN-DL,43.66,44.04
0,je,1.59,1.66,0.06999999999999984,114_Adult2_AA-AN-DL,Adult2,AA-AN-DL,43.59,43.66
0,Euh,1.44,1.48,0.040000000000000036,114_Adult2_AA-AN-DL,Adult2,AA-AN-DL,43.44,43.48
0,parce,1.53,1.67,0.1399999999999999,114_Adult1_AA-XA-EH,Adult1,AA-XA-EH,821.53,821.67
0,oui,1.41,1.53,0.1200000000000001,114_Adult1_AA-XA-EH,Adult1,AA-XA-EH,821.41,821.53
0,Bein,1.33,1.41,0.07999999999999985,114_Adult1_AA-XA-EH,Adult1,AA-XA-EH,821.33,821.41
0,accord,0.49,0.82,0.32999999999999996,114_Adult1_AA-XA-EH,Adult1,AA-XA-EH,820.49,820.82
0,d,0.42,0.49,0.07,114_Adult1_AA-XA-EH,Adult1,AA-XA-EH,820.42,820.49
0,Ah,0.32,0.42,0.09999999999999998,114_Adult1_AA-XA-EH,Adult1,AA-XA-EH,820.32,820.42
0,le,6.05,6.21,0.16000000000000014,114_Adult1_AA-MJ-CJ,Adult1,AA-MJ-CJ,1057.05,1057.21
0,sur,5.8,6.05,0.25,114_Adult1_AA-MJ-CJ,Adult1,AA-MJ-CJ,1056.8,1057.05
0,nom,5.53,5.8,0.2699999999999996,114_Adult1_AA-MJ-CJ,Adult1,AA-MJ-CJ,1056.53,1056.8
0,le,5.47,5.53,0.0600000000000005,114_Adult1_AA-MJ-CJ,Adult1,AA-MJ-CJ,1056.47,1056.53
0,comme,5.24,5.47,0.22999999999999954,114_Adult1_AA-MJ-CJ,Adult1,AA-MJ-CJ,1056.24,1056.47
0,te,5.0,5.14,0.13999999999999968,114_Adult1_AA-MJ-CJ,Adult1,AA-MJ-CJ,1056.0,1056.14
0,tu,4.81,5.0,0.1900000000000004,114_Adult1_AA-MJ-CJ,Adult1,AA-MJ-CJ,1055.81,1056.0
0,tu,4.76,4.81,0.04999999999999982,114_Adult1_AA-MJ-CJ,Adult1,AA-MJ-CJ,1055.76,1055.81
0,fait,4.67,4.76,0.08999999999999986,114_Adult1_AA-MJ-CJ,Adult1,AA-MJ-CJ,1055.67,1055.76
0,en,4.57,4.67,0.09999999999999964,114_Adult1_AA-MJ-CJ,Adult1,AA-MJ-CJ,1055.57,1055.67
0,et,4.43,4.57,0.14000000000000057,114_Adult1_AA-MJ-CJ,Adult1,AA-MJ-CJ,1055.43,1055.57
0,personnage,3.77,4.43,0.6599999999999997,114_Adult1_AA-MJ-CJ,Adult1,AA-MJ-CJ,1054.77,1055.43
0,un,3.7,3.77,0.06999999999999984,114_Adult1_AA-MJ-CJ,Adult1,AA-MJ-CJ,1054.7,1054.77
0,trouver,3.39,3.7,0.31000000000000005,114_Adult1_AA-MJ-CJ,Adult1,AA-MJ-CJ,1054.39,1054.7
0,dois,3.25,3.39,0.14000000000000012,114_Adult1_AA-MJ-CJ,Adult1,AA-MJ-CJ,1054.25,1054.39
0,tu,3.08,3.25,0.16999999999999993,114_Adult1_AA-MJ-CJ,Adult1,AA-MJ-CJ,1054.08,1054.25
0,fait,2.9,3.08,0.18000000000000016,114_Adult1_AA-MJ-CJ,Adult1,AA-MJ-CJ,1053.9,1054.08
0,en,2.705,2.9,0.19499999999999984,114_Adult1_AA-MJ-CJ,Adult1,AA-MJ-CJ,1053.705,1053.9
0,où,2.59,2.705,0.11500000000000021,114_Adult1_AA-MJ-CJ,Adult1,AA-MJ-CJ,1053.59,1053.705
0,jeu,2.52,2.59,0.06999999999999984,114_Adult1_AA-MJ-CJ,Adult1,AA-MJ-CJ,1053.52,1053.59
0,ce,2.2,2.31,0.10999999999999988,114_Adult1_AA-MJ-CJ,Adult1,AA-MJ-CJ,1053.2,1053.31
0,connais,1.81,2.2,0.3900000000000001,114_Adult1_AA-MJ-CJ,Adult1,AA-MJ-CJ,1052.81,1053.2
0,tu,1.49,1.55,0.06000000000000005,114_Adult1_AA-MJ-CJ,Adult1,AA-MJ-CJ,1052.49,1052.55
0,jeu,1.26,1.42,0.15999999999999992,114_Adult1_AA-MJ-CJ,Adult1,AA-MJ-CJ,1052.26,1052.42
0,ce,1.11,1.2,0.08999999999999986,114_Adult1_AA-MJ-CJ,Adult1,AA-MJ-CJ,1052.11,1052.2
0,connais,0.76,1.11,0.3500000000000001,114_Adult1_AA-MJ-CJ,Adult1,AA-MJ-CJ,1051.76,1052.11
0,Tu,0.6,0.76,0.16000000000000003,114_Adult1_AA-MJ-CJ,Adult1,AA-MJ-CJ,1051.6,1051.76
0,boulot,4.61,4.85,0.23999999999999932,114_Adult1_AA-LD-BF,Adult1,AA-LD-BF,747.61,747.85
0,le,4.53,4.61,0.08000000000000007,114_Adult1_AA-LD-BF,Adult1,AA-LD-BF,747.53,747.61
0,pour,4.36,4.53,0.16999999999999993,114_Adult1_AA-LD-BF,Adult1,AA-LD-BF,747.36,747.53
0,sers,4.21,4.36,0.15000000000000036,114_Adult1_AA-LD-BF,Adult1,AA-LD-BF,747.21,747.36
0,t'en,4.04,4.21,0.16999999999999993,114_Adult1_AA-LD-BF,Adult1,AA-LD-BF,747.04,747.21
0,tu,3.93,4.04,0.10999999999999988,114_Adult1_AA-LD-BF,Adult1,AA-LD-BF,746.93,747.04
0,Et,3.84,3.93,0.0900000000000003,114_Adult1_AA-LD-BF,Adult1,AA-LD-BF,746.84,746.93
0,maison,3.12,3.31,0.18999999999999995,114_Adult1_AA-LD-BF,Adult1,AA-LD-BF,746.12,746.31
0,la,2.76,2.88,0.1200000000000001,114_Adult1_AA-LD-BF,Adult1,AA-LD-BF,745.76,745.88
0,à,2.6,2.64,0.040000000000000036,114_Adult1_AA-LD-BF,Adult1,AA-LD-BF,745.6,745.64
0,a,2.56,2.6,0.040000000000000036,114_Adult1_AA-LD-BF,Adult1,AA-LD-BF,745.56,745.6
0,l,2.53,2.56,0.03000000000000025,114_Adult1_AA-LD-BF,Adult1,AA-LD-BF,745.53,745.56
0,on,1.96,2.06,0.10000000000000009,114_Adult1_AA-LD-BF,Adult1,AA-LD-BF,744.96,745.06
0,mais,1.68,1.76,0.08000000000000007,114_Adult1_AA-LD-BF,Adult1,AA-LD-BF,744.68,744.76
0,utilise,1.05,1.68,0.6299999999999999,114_Adult1_AA-LD-BF,Adult1,AA-LD-BF,744.05,744.68
0,l,1.02,1.05,0.030000000000000027,114_Adult1_AA-LD-BF,Adult1,AA-LD-BF,744.02,744.05
0,ne,0.92,1.02,0.09999999999999998,114_Adult1_AA-LD-BF,Adult1,AA-LD-BF,743.92,744.02
0,deux,0.78,0.92,0.14,114_Adult1_AA-LD-BF,Adult1,AA-LD-BF,743.78,743.92
0,nous,0.72,0.78,0.06000000000000005,114_Adult1_AA-LD-BF,Adult1,AA-LD-BF,743.72,743.78
0,de,0.62,0.65,0.030000000000000027,114_Adult1_AA-LD-BF,Adult1,AA-LD-BF,743.62,743.65
0,Aucun,0.33,0.62,0.29,114_Adult1_AA-LD-BF,Adult1,AA-LD-BF,743.33,743.62
0,non,22.41,22.61,0.1999999999999993,114_Adult1_AA-LA-AN,Adult1,AA-LA-AN,492.41,492.61
0,Sensualité,11.13,11.94,0.8099999999999987,114_Adult1_AA-LA-AN,Adult1,AA-LA-AN,481.13,481.94
0,montagne,7.71,7.91,0.20000000000000018,113_Parent_CA-XA-LA,Parent,CA-XA-LA,866.71,866.91
0,la,7.63,7.71,0.08000000000000007,113_Parent_CA-XA-LA,Parent,CA-XA-LA,866.63,866.71
0,à,7.23,7.26,0.02999999999999936,113_Parent_CA-XA-LA,Parent,CA-XA-LA,866.23,866.26
0,retrouve,2.67,3.04,0.3700000000000001,113_Parent_CA-XA-LA,Parent,CA-XA-LA,861.67,862.04
0,le,1.44,2.21,0.77,113_Parent_CA-XA-LA,Parent,CA-XA-LA,860.44,861.21
0,qu'on,1.11,1.44,0.32999999999999985,113_Parent_CA-XA-LA,Parent,CA-XA-LA,860.11,860.44
0,Est-ce,0.825,1.11,0.28500000000000014,113_Parent_CA-XA-LA,Parent,CA-XA-LA,859.825,860.11
0,Okay,0.52,0.825,0.30499999999999994,113_Parent_CA-XA-LA,Parent,CA-XA-LA,859.52,859.825
0,euh,4.9,5.49,0.5899999999999999,113_Parent_CA-RL-ML,Parent,CA-RL-ML,267.9,268.49
0,particulier,3.91,4.9,0.9900000000000002,113_Parent_CA-RL-ML,Parent,CA-RL-ML,266.91,267.9
0,en,3.74,3.91,0.16999999999999993,113_Parent_CA-RL-ML,Parent,CA-RL-ML,266.74,266.91
0,chose,3.54,3.74,0.20000000000000018,113_Parent_CA-RL-ML,Parent,CA-RL-ML,266.54,266.74
0,quelque,3.3,3.54,0.2400000000000002,113_Parent_CA-RL-ML,Parent,CA-RL-ML,266.3,266.54
0,faire,3.15,3.3,0.1499999999999999,113_Parent_CA-RL-ML,Parent,CA-RL-ML,266.15,266.3
0,pour,3.0,3.15,0.1499999999999999,113_Parent_CA-RL-ML,Parent,CA-RL-ML,266.0,266.15
0,sert,2.78,3.0,0.2200000000000002,113_Parent_CA-RL-ML,Parent,CA-RL-ML,265.78,266.0
0,s'en,0.85,1.7,0.85,113_Parent_CA-RL-ML,Parent,CA-RL-ML,263.85,264.7
0,on,0.64,0.85,0.20999999999999996,113_Parent_CA-RL-ML,Parent,CA-RL-ML,263.64,263.85
0,euhm,0.58,0.64,0.06000000000000005,113_Parent_CA-RL-ML,Parent,CA-RL-ML,263.58,263.64
0,Okay,0.19,0.58,0.38999999999999996,113_Parent_CA-RL-ML,Parent,CA-RL-ML,263.19,263.58
0,anticonstitutionnellement,3.04,4.33,1.29,113_Parent_CA-MD-GD,Parent,CA-MD-GD,814.04,815.33
0,à,2.96,3.04,0.08000000000000007,113_Parent_CA-MD-GD,Parent,CA-MD-GD,813.96,814.04
0,pense,2.64,2.96,0.31999999999999984,113_Parent_CA-MD-GD,Parent,CA-MD-GD,813.64,813.96
0,je,2.54,2.64,0.10000000000000009,113_Parent_CA-MD-GD,Parent,CA-MD-GD,813.54,813.64
0,que,2.38,2.54,0.16000000000000014,113_Parent_CA-MD-GD,Parent,CA-MD-GD,813.38,813.54
0,deviner,2.01,2.38,0.3700000000000001,113_Parent_CA-MD-GD,Parent,CA-MD-GD,813.01,813.38
0,pour,1.86,2.01,0.1499999999999997,113_Parent_CA-MD-GD,Parent,CA-MD-GD,812.86,813.01
0,ferais,1.64,1.86,0.2200000000000002,113_Parent_CA-MD-GD,Parent,CA-MD-GD,812.64,812.86
0,tu,1.53,1.64,0.10999999999999988,113_Parent_CA-MD-GD,Parent,CA-MD-GD,812.53,812.64
0,Comment,1.21,1.53,0.32000000000000006,113_Parent_CA-MD-GD,Parent,CA-MD-GD,812.21,812.53
0,bon,0.53,1.02,0.49,113_Parent_CA-MD-GD,Parent,CA-MD-GD,811.53,812.02
0,Ah,0.48,0.53,0.050000000000000044,113_Parent_CA-MD-GD,Parent,CA-MD-GD,811.48,811.53
0,même,3.84,3.95,0.11000000000000032,113_Parent_CA-LJ-MJ,Parent,CA-LJ-MJ,1073.84,1073.95
0,quand,1.26,1.62,0.3600000000000001,113_Parent_CA-LJ-MJ,Parent,CA-LJ-MJ,1071.26,1071.62
0,trouvé,0.83,1.26,0.43000000000000005,113_Parent_CA-LJ-MJ,Parent,CA-LJ-MJ,1070.83,1071.26
0,j'ai,0.67,0.83,0.15999999999999992,113_Parent_CA-LJ-MJ,Parent,CA-LJ-MJ,1070.67,1070.83
0,parce-que,0.46,0.67,0.21000000000000002,113_Parent_CA-LJ-MJ,Parent,CA-LJ-MJ,1070.46,1070.67
0,Non,0.24,0.46,0.22000000000000003,113_Parent_CA-LJ-MJ,Parent,CA-LJ-MJ,1070.24,1070.46
0,lettre,1.31,1.66,0.34999999999999987,113_Parent_CA-FB-MG,Parent,CA-FB-MG,743.31,743.66
0,quelle,1.08,1.31,0.22999999999999998,113_Parent_CA-FB-MG,Parent,CA-FB-MG,743.08,743.31
0,par,0.94,1.08,0.14000000000000012,113_Parent_CA-FB-MG,Parent,CA-FB-MG,742.94,743.08
0,commence,0.68,0.94,0.2599999999999999,113_Parent_CA-FB-MG,Parent,CA-FB-MG,742.68,742.94
0,Ça,0.57,0.68,0.1100000000000001,113_Parent_CA-FB-MG,Parent,CA-FB-MG,742.57,742.68
0,caterpillar,9.97,10.47,0.5,113_Parent_CA-BO-IO,Parent,CA-BO-IO,1101.97,1102.47
0,a,9.65,9.97,0.3200000000000003,113_Parent_CA-BO-IO,Parent,CA-BO-IO,1101.65,1101.97
0,ca-,9.53,9.65,0.120000000000001,113_Parent_CA-BO-IO,Parent,CA-BO-IO,1101.53,1101.65
0,uh,8.62,8.65,0.030000000000001137,113_Parent_CA-BO-IO,Parent,CA-BO-IO,1100.62,1100.65
0,butterfly,7.68,8.22,0.5400000000000009,113_Parent_CA-BO-IO,Parent,CA-BO-IO,1099.68,1100.22
0,the,7.62,7.68,0.05999999999999961,113_Parent_CA-BO-IO,Parent,CA-BO-IO,1099.62,1099.68
0,about,7.04,7.62,0.5800000000000001,113_Parent_CA-BO-IO,Parent,CA-BO-IO,1099.04,1099.62
0,one,6.84,7.04,0.20000000000000018,113_Parent_CA-BO-IO,Parent,CA-BO-IO,1098.84,1099.04
0,the,6.78,6.84,0.05999999999999961,113_Parent_CA-BO-IO,Parent,CA-BO-IO,1098.78,1098.84
0,like,6.55,6.78,0.23000000000000043,113_Parent_CA-BO-IO,Parent,CA-BO-IO,1098.55,1098.78
0,uh,6.48,6.55,0.0699999999999994,113_Parent_CA-BO-IO,Parent,CA-BO-IO,1098.48,1098.55
0,Like,6.32,6.48,0.16000000000000014,113_Parent_CA-BO-IO,Parent,CA-BO-IO,1098.32,1098.48
0,it,5.86,6.32,0.45999999999999996,113_Parent_CA-BO-IO,Parent,CA-BO-IO,1097.86,1098.32
0,was,5.64,5.86,0.22000000000000064,113_Parent_CA-BO-IO,Parent,CA-BO-IO,1097.64,1097.86
0,What,5.58,5.64,0.05999999999999961,113_Parent_CA-BO-IO,Parent,CA-BO-IO,1097.58,1097.64
0,earlier,3.2,3.71,0.5099999999999998,113_Parent_CA-BO-IO,Parent,CA-BO-IO,1095.2,1095.71
0,told,2.9,3.2,0.30000000000000027,113_Parent_CA-BO-IO,Parent,CA-BO-IO,1094.9,1095.2
0,you,2.67,2.75,0.08000000000000007,113_Parent_CA-BO-IO,Parent,CA-BO-IO,1094.67,1094.75
0,jokes,2.1,2.62,0.52,113_Parent_CA-BO-IO,Parent,CA-BO-IO,1094.1,1094.62
0,the,1.9,2.1,0.20000000000000018,113_Parent_CA-BO-IO,Parent,CA-BO-IO,1093.9,1094.1
0,like,1.655,1.9,0.24499999999999988,113_Parent_CA-BO-IO,Parent,CA-BO-IO,1093.655,1093.9
0,uh,1.12,1.655,0.5349999999999999,113_Parent_CA-BO-IO,Parent,CA-BO-IO,1093.12,1093.655
0,like,0.69,1.01,0.32000000000000006,113_Parent_CA-BO-IO,Parent,CA-BO-IO,1092.69,1093.01
0,It's,0.41,0.63,0.22000000000000003,113_Parent_CA-BO-IO,Parent,CA-BO-IO,1092.41,1092.63
0,maison,13.51,13.83,0.3200000000000003,113_Child_CA-MB-LB,Child,CA-MB-LB,117.51,117.83
0,la,13.36,13.51,0.15000000000000036,113_Child_CA-MB-LB,Child,CA-MB-LB,117.36,117.51
0,dans,12.78,13.36,0.5800000000000001,113_Child_CA-MB-LB,Child,CA-MB-LB,116.78,117.36
0,a,12.7,12.78,0.08000000000000007,113_Child_CA-MB-LB,Child,CA-MB-LB,116.7,116.78
0,y,5.3,5.4,0.10000000000000053,113_Child_CA-MB-LB,Child,CA-MB-LB,109.3,109.4
